traitGene	nsnps	PP.H0.abf	PP.H1.abf	PP.H2.abf	PP.H3.abf	PP.H4.abf	candidate_snp	SNP.PP.H4	hypr_posterior	hypr_regional_prob	hypr_candidate_snp	hypr_posterior_explainedBySnp
ENSG00000232926.1	6397	0.0013543978168784	0.106590055827102	0.0110623509251392	0.870588017231578	0.0104051781993025	rs2238775	0.215728303092467	0	0.0108	rs2238775	0.2202
ENSG00000233016.6	5879	1.49077045729722e-09	2.47471675057785e-10	0.852556570088483	0.141520629091296	0.00592279908198021	rs115005960	0.285257487303027	0	0.002	rs115005960	0.4685
ENSG00000233030.2	1995	2.80966024428174e-08	0.678919947260407	1.11682833385628e-08	0.269816609433541	0.0512634040411645	rs7520511	0.0670072460455407	1e-04	0.0115	rs7520511	0.0512
ENSG00000233429.9	5263	5.24650690569898e-41	1.65911131514595e-09	3.16223923527279e-32	0.99999999823504	1.05852683947669e-10	rs17156041	0.656027261716314	0	0.0091	rs17156041	0.6617
ENSG00000233806.7	4194	8.1311053361087e-24	4.45538288958825e-10	1.82500708327819e-14	0.999999999521116	3.33270746000854e-11	rs76832527	0.795839835152925	0	0.0013	rs35928865	0.8916
ENSG00000233916.1	13184	7.87859449246809e-08	0.367517518860934	1.26692686228508e-07	0.590949433186312	0.0415328424741225	rs2285795	0.0361234447482605	5e-04	0.0222	rs2285795	0.039
ENSG00000233930.3	7125	1.06206728554776e-64	0.00473925653292646	2.22946999086797e-62	0.994854662233449	0.000406081233634521	rs10840603	0.0772893463526439	0	0.016	rs10840603	0.0719
ENSG00000234127.8	15074	3.61217215416852e-09	0.298923059693733	8.15377857377464e-09	0.674734531479112	0.0263423970612052	rs1265095	0.571106560796269	0	0.0104	rs1265095	0.4808
ENSG00000234255.8	5844	2.09088825734292e-09	1.79050964687302e-06	0.00116638545316947	0.998821614304341	1.02076419530815e-05	rs10178776	0.144148823881209	0	0.0024	rs10178776	0.2168
ENSG00000234336.6	5683	1.54504882968318e-32	0.488593275841471	1.52019754493397e-32	0.480703811191531	0.0307029129669974	rs17156041	0.654039386001557	0	0.0068	rs17156041	0.659
ENSG00000234409.6	6358	0.00490465827883741	0.386008950352216	0.00726939982340787	0.572090334720703	0.0297266568248356	rs2238775	0.185868591141333	0	0.0123	rs2238775	0.172
ENSG00000234745.10	15095	6.78759608657186e-10	0.173213101649594	3.14657355986699e-09	0.802952298517475	0.0238345960075975	rs2844626	0.186124475853942	1e-04	0.0271	rs2844626	0.2299
ENSG00000234753.5	5922	4.48534707449282e-16	0.0561148827444208	3.78887805180791e-16	0.0465041788693688	0.897380938386211	rs4714485	0.226148355371372	0.853	0.9126	rs9369290	0.227
ENSG00000234840.1	6510	7.62897663650251e-09	2.38754228329696e-05	0.000319421221190562	0.999651334670365	5.36105663333213e-06	rs17694493	0.642796131714946	0	0.0015	rs643958	0.8635
ENSG00000234936.1	5780	5.87777497356877e-14	0.463601797336783	6.42412480953494e-14	0.506664691063819	0.0297335115992745	rs7572765	0.829447080133891	0	0.0096	rs7572765	0.8207
ENSG00000235290.1	13441	7.17275276067346e-10	0.00339135519385643	2.10726788622972e-07	0.996338810959688	0.00026962240239053	rs2285795	0.0420710814788564	0	0.0163	rs2285795	0.0459
ENSG00000235351.1	4696	2.96771730844278e-19	1.626140158194e-05	1.82497535251215e-14	0.999982611769484	1.12682891370407e-06	rs76832527	0.795843674563857	0	0.0093	rs76832527	0.7761
ENSG00000235821.1	13167	3.88116143591349e-18	1.81048389832248e-11	2.14324131610623e-07	0.999778828975187	0.000220956682576016	rs4713242	0.495753399235778	0	0.9662	rs4713242	0.2576
ENSG00000235954.6	5325	0.00143108539006322	0.178863393622666	0.00636409005330792	0.795394228869849	0.0179472020641137	rs9625483	0.440960449590518	0	0.0028	rs16985863	0.1564
ENSG00000236008.1	5246	0.00035526548820622	0.0339905796195612	0.00996744190405183	0.953648510162187	0.00203820282599375	rs62106670	0.764323413045442	0	0.0022	rs62106670	0.144
ENSG00000236384.7	8373	1.83855759664748e-23	2.93354395040337e-17	6.26735603880012e-07	0.99999937049133	2.77306530720594e-09	rs3746895	0.999459089436796	0	0.0011	rs3746895	1
ENSG00000236499.2	6139	0.00321460022092484	0.252989586766554	0.00903381310158834	0.710938811798451	0.0238231881124825	rs2238773	0.22859942108982	0	0.0136	rs2238773	0.2722
ENSG00000236710.1	7228	3.5234467120858e-66	0.000157226553118606	2.24062339255146e-62	0.999832033375702	1.07400711937345e-05	rs10840603	0.0831347103886691	0	0.0113	rs10840603	0.0781
ENSG00000237021.2	5197	2.17993148735397e-16	0.58643981105999	1.39646491148393e-16	0.375635633808205	0.0379245551318076	rs34272842	0.16746860432051	3e-04	0.0111	rs339297	0.1521
ENSG00000237080.2	21734	1.08847877377226e-09	0.287522303598295	2.62187352696901e-09	0.692549494726987	0.0199281979643648	rs1265095	0.185139072345837	1e-04	0.0095	rs2844626	0.1423
ENSG00000237419.1	2384	0.745661166158709	0.0508808534594516	0.185405005396295	0.0126458684840122	0.00540710650153246	rs7390690	0.0202464965815987	2e-04	0.0016	rs7390690	0.02
ENSG00000237517.9	4424	0.00848786577450554	0.666691550156417	0.00343648614164813	0.269872204354155	0.0515118935732745	rs2238775	0.18849390442908	9e-04	0.014	rs2238775	0.1988
ENSG00000237541.3	16624	2.03271708620901e-35	1.85081769588857e-28	1.09784931790264e-07	0.99960695960209	0.00039293061298529	rs9273148	0.999791153826759	0	0.1593	rs9272362	0.5285
ENSG00000237649.7	16577	1.05365377577557e-09	0.00950595925845971	1.09703001693951e-07	0.989728772769814	0.000765157215072297	rs9272226	0.127350846881692	0	0.0142	rs9272226	0.1164
ENSG00000237669.1	13611	6.21619568000426e-12	2.9459430470644e-05	2.11001988451538e-07	0.999968262759677	2.06680164911701e-06	rs2285795	0.0536358118539493	0	0.0273	rs144821712	0.0291
ENSG00000237781.3	3181	7.86241971090973e-12	0.000500078574269662	1.57115198706305e-08	0.999309786377115	0.000190119329233204	rs1811698	0.142603908274574	0	0.1438	rs41317515	0.24
ENSG00000237840.6	4042	2.6826757585627e-12	0.147551105341861	1.53472498982803e-11	0.844112940805417	0.00833595383469198	rs6602880	0.333436417707097	0	0.0099	rs6602880	0.4514
ENSG00000237886.1	6290	0.472712220353765	0.0801275408394162	0.375139515880427	0.0635799446810778	0.00844077824531404	rs11430171	0.113125775713947	1e-04	0.0019	rs3013307	0.0991
ENSG00000237927.1	5681	3.57546732522176e-32	0.00403677980856694	8.81934077843915e-30	0.995722374996829	0.000240845194603576	rs651164	0.999999862233589	0	0.0084	rs651164	1
ENSG00000237940.3	3833	3.05759925838879e-16	0.0167539035050264	1.79220352785569e-14	0.982024296576373	0.00122179991858343	rs76832527	0.795828205510333	0	0.0124	rs76832527	0.7761
ENSG00000237984.3	6067	0.000649347509828388	0.492015662511634	0.000631333051097408	0.478337600856277	0.0283660560711634	rs10122495	0.0702505395928688	1e-04	0.0087	rs10122495	0.0741
ENSG00000238228.1	5922	6.46964577733272e-33	0.0226661438450979	2.78521810442687e-31	0.975788418459482	0.00154543769541832	rs6465657	0.0921856377745856	0	0.0125	rs6465657	0.0992
ENSG00000239257.1	13167	3.25232282769105e-21	1.51713393196876e-14	2.14372765420531e-07	0.99999973472439	5.0902832509508e-08	rs1633084	0.0898188539669734	0	0.0556	rs1633084	0.0921
ENSG00000239405.1	4701	8.7808782684013e-26	0.464869912885676	9.49462136791355e-26	0.50262379678903	0.032506290325292	rs6148064	0.225361640014628	1e-04	0.0122	rs34977128	0.3002
ENSG00000239483.1	4612	1.06673108665685e-25	0.564739849669838	7.49321361480497e-26	0.396660848506643	0.0385993018235156	rs6148064	0.214688883166148	5e-04	0.0132	rs34977128	0.3003
ENSG00000239883.8	3341	1.26906907073871e-11	0.698006620981644	4.76600090998529e-12	0.262097151114842	0.0398962278860576	rs6602880	0.324686586400102	4e-04	0.0093	rs6602880	0.4403
ENSG00000239899.3	7155	3.0419142629849e-13	0.270893352681208	8.00362861631105e-13	0.712735403475894	0.0163712438417938	rs113822101	0.014700937118277	0	0.0087	rs113822101	0.0166
ENSG00000240053.8	19196	4.96964427832433e-17	1.30935263464838e-08	3.79549700954598e-09	0.999999945818944	3.72920357969433e-08	rs805282	0.0979200267622695	0	0.6847	rs805282	0.187
ENSG00000240065.7	16904	7.69561439475449e-09	0.0698349899782537	1.01818553875091e-07	0.923961308906678	0.00620359160089825	rs9272226	0.237164124799391	0	0.0134	rs9272226	0.2525
ENSG00000240219.1	5896	3.08705203133719e-19	0.308721777103222	5.97422871248809e-19	0.597361028889782	0.0939171940069982	rs4245739	0.115955173581412	0.0015	0.0622	rs4245739	0.1139
ENSG00000240344.8	4441	9.31002514589693e-23	1.33179684866037e-20	0.00694174853528838	0.993015408631445	4.28428332698707e-05	rs3888610	0.374597133357426	0	0.0017	rs3888610	0.4722
ENSG00000240498.6	6385	0.000150150776646472	0.469905166346555	0.000158656086588171	0.496489708258679	0.0332963185315307	rs17694493	0.99212394952091	2e-04	0.0122	rs17694493	0.9928
ENSG00000240602.7	5580	6.46474771393849e-08	0.0333753109241632	1.86698340333664e-06	0.963857764974763	0.00276499247019428	rs79130661	0.0225554291490925	0	0.0161	rs150566228	0.0223
ENSG00000240694.8	7459	1.87568162377094e-05	0.477222319421314	1.72086585547884e-05	0.437748157098719	0.0849935580051744	rs17819816	0.223996847159193	0.002	0.0363	rs17819816	0.2255
ENSG00000240990.9	5208	1.0128197821437e-32	0.320285628316427	1.87211800259266e-32	0.591935107051602	0.0877792646319726	rs17156041	0.653238066652608	0	0.054	rs17156041	0.6564
ENSG00000241106.6	16794	2.13232945615686e-13	1.93509819131254e-06	1.10191908216529e-07	0.999996324788583	1.62992110559881e-06	rs9272226	0.249077696737955	0	0.0389	rs4148876	0.516
ENSG00000241218.1	5485	0.000438523794718945	0.127637583675591	0.000271129658321037	0.0781219918702852	0.793530771001084	rs1283103	0.295200351437424	0.7067	0.7742	rs1283103	0.3172
ENSG00000241370.5	18041	1.27045003210687e-09	0.31482167149488	2.68229117294796e-09	0.664660003669459	0.02051832088292	rs1265095	0.175766856374462	1e-04	0.0095	rs2844626	0.1627
ENSG00000241527.1	4333	8.97151095780016e-05	0.00704682568511012	0.0124718647612496	0.979623035660966	0.000768558783096059	rs737869	0.164468091572144	0	0.0037	rs737869	0.0755
ENSG00000241794.1	4830	8.96438608538435e-09	0.665594704417883	3.83844669664289e-09	0.284950518478852	0.0494547643004336	rs10127983	0.0560447103119399	9e-04	0.0144	rs10127983	0.0604
ENSG00000241973.10	4988	4.21219307708713e-12	8.7831323669518e-13	0.823917201213652	0.171796333906314	0.00428646487494385	rs11577	0.045444048960449	0	0.0014	rs11577	0.0943
ENSG00000242551.2	4910	5.80473307787e-29	0.000307309323481297	1.8882625442737e-25	0.999668138050896	2.45526256198937e-05	rs6148064	0.239678522993584	0	0.0154	rs34977128	0.3543
ENSG00000242578.1	4934	1.75799188121448e-61	0.0502329097895389	1.32801858360011e-60	0.378897536538895	0.57086955367158	rs78416326	0.999126269690623	0.1578	0.7737	rs78416326	0.9997
ENSG00000242687.2	4672	1.76955819366192e-31	0.619957597993081	9.85901341712647e-32	0.345371900390231	0.0346705016166806	rs6465657	0.0983028879477457	2e-04	0.0086	rs6465657	0.1068
ENSG00000243289.1	1811	5.68984821639355e-12	0.312578250442022	1.21852560398474e-11	0.669392800526116	0.0180289490139859	rs6602880	0.329711701528947	0	0.0111	rs6602880	0.447
ENSG00000243478.9	4379	0.00384691427358314	0.550312239593763	0.0027436234932584	0.392432630277313	0.0506645923620828	rs59308963	0.265368526058619	5e-04	0.0177	rs59308963	0.3022
ENSG00000243491.1	6505	3.8683662660845e-13	0.36071816928685	6.49022585237649e-13	0.605167727369931	0.0341141033421847	rs113822101	0.0158243502653718	1e-04	0.0163	rs113822101	0.0182
ENSG00000243554.1	5916	4.70626391081234e-34	0.00164882063789656	2.8493566567662e-31	0.99826055719458	9.06221675177084e-05	rs6465657	0.0919159718951989	0	0.0087	rs6465657	0.0989
ENSG00000243753.5	15648	6.27018428344699e-13	5.18935885321203e-05	1.20746071578254e-08	0.999323585449929	0.000624508886303335	rs887468	0.811080523475364	1e-04	0.9932	rs887468	0.8173
ENSG00000243795.1	6081	1.43083087921148e-24	6.1261631117656e-05	2.33545591750421e-20	0.999935355774155	3.38259472990691e-06	rs12629813	0.34775839727556	0	0.0101	rs12629813	0.3575
ENSG00000244731.7	21875	1.93160047283958e-12	0.000510109957550613	3.77696232510268e-09	0.99744339754561	0.00204648871794382	rs2844626	0.121660052447113	0	0.9667	rs1150752	0.3744
ENSG00000245025.2	6043	5.10384751699578e-53	0.540973379612277	3.87418170176122e-53	0.410588666986504	0.0484379534012143	rs11135766	0.293870698797582	2e-04	0.0139	rs11135766	0.3149
ENSG00000245156.1	3202	0.00132494208473106	0.577112721189704	0.000809000259576288	0.352312502172751	0.0684408342932383	rs12785905	0.300956001460666	5e-04	0.0242	rs12785905	0.281
ENSG00000246575.2	5234	6.01675552147267e-22	0.000220224963768262	2.7314607974153e-18	0.999767808078997	1.1966957231857e-05	rs10175792	0.16047909385068	0	0.0069	rs10175792	0.1712
ENSG00000246582.2	5921	3.90322920132813e-53	0.413715943787973	3.21231102283317e-53	0.340237234585405	0.246046821626624	rs11135766	0.341644210959506	0.0213	0.1278	rs11135766	0.377
ENSG00000247556.6	4919	1.24622240560955e-07	0.000174617236418651	0.000713043876423584	0.99909734195484	1.48723100773412e-05	rs4924487	0.0299894028576591	0	0.0012	rs16971798	0.1342
ENSG00000248098.11	4601	2.727501163171e-18	0.317649726319805	5.68716738575896e-18	0.662317783535196	0.0200324901450011	rs2079811	0.997533905688362	0	0.0092	rs2079811	0.9976
ENSG00000248099.3	6393	0.00128361226381749	0.544796043537114	0.000984849949545128	0.417959125989584	0.0349763682599396	rs11666569	0.172617797072797	1e-04	0.011	rs11666569	0.1458
ENSG00000248278.1	4532	2.63402387983838e-42	0.000535437679366325	4.916431795718e-39	0.999399694417347	6.48679032911049e-05	rs138467395	1	0	0.0235	rs138467395	1
ENSG00000248290.1	21858	4.36692906647955e-10	0.115322630153468	3.32191358356406e-09	0.877249348465755	0.00742801762217092	rs1265095	0.188420966863422	0	0.0123	rs2844626	0.1659
ENSG00000248508.6	5367	2.19366863728832e-10	3.07348998758284e-07	0.000713224786744902	0.999280014099648	6.45354524232856e-06	rs8208	0.390570713837788	0	0.0023	rs8208	0.4665
ENSG00000248778.1	5090	7.50147961501705e-44	0.291876398579441	1.7791553680445e-43	0.692238827614603	0.0158847738059597	rs10007915	0.586322332459996	0	0.0056	rs10007915	0.5534
ENSG00000248925.1	4639	3.11636599385403e-10	0.0999682579413564	2.77391070770009e-09	0.889817944003367	0.0102137949697278	rs35033501	0.999996237257831	0	0.0201	rs35033501	1
ENSG00000248994.1	1266	2.50615377297656e-09	0.803935824871574	3.68270036615399e-10	0.118057392114498	0.0780067801395065	rs35033501	0.999995120308271	0.0037	0.0187	rs35033501	1
ENSG00000249116.1	1417	2.53699114045984e-09	0.813827981039604	3.13390598010152e-10	0.100445186971833	0.0857268291381828	rs35033501	0.999996162164063	0.0063	0.0218	rs35033501	1
ENSG00000249201.2	4175	1.28727832402497e-25	4.12939211211432e-17	3.11735549665837e-09	0.999999996761069	1.21578911336874e-10	rs4246740	0.54880287987939	0	0.0104	rs4246740	0.7262
ENSG00000249731.1	1151	2.59319867190318e-09	0.831858497992285	2.73242164880486e-10	0.0875713399425534	0.0805701591987215	rs35033501	0.999995585254702	0.0051	0.019	rs35033501	1
ENSG00000249859.9	6613	6.19513018060116e-183	0.001164910109162	5.31143960977561e-180	0.998744005529772	9.10843610787811e-05	rs10090154	0.39023110285	0	0.0108	rs10090154	0.9262
ENSG00000249908.2	4639	1.34255882460085e-09	0.430672350885075	1.64433074699905e-09	0.527434277855159	0.0418933682728784	rs35033501	0.999996039484357	4e-04	0.019	rs35033501	1
ENSG00000249923.1	6143	2.81880318073517e-18	2.21840408410967e-16	0.0125462715225473	0.987394171306033	5.95571714170833e-05	rs56254303	0.500065958911495	0	0.0013	rs56254303	0.5
ENSG00000250508.1	5670	8.01870254301223e-96	7.97435484023041e-05	1.00547565344766e-91	0.999914831270073	5.4251815108414e-06	rs12795301	0.337596248376947	0	0.0092	rs12795301	0.3687
ENSG00000250535.1	21865	3.12595044695932e-11	0.00825506487240482	3.50779999445477e-09	0.926280522354977	0.0654644092335584	rs2844626	0.228026454310708	7e-04	0.6894	rs2844626	0.2641
ENSG00000250848.1	4639	1.01684149365498e-09	0.326187209472985	2.00255524670306e-09	0.642357660397311	0.0314551271103071	rs35033501	0.999995358222735	2e-04	0.0186	rs35033501	1
ENSG00000251161.3	4598	0.000454994138059072	0.637517711403002	0.000199501277985565	0.279450010713533	0.08237778246742	rs8041095	0.0487631932894789	0.0026	0.025	rs8041095	0.0541
ENSG00000251226.1	5391	2.41679825498777e-08	7.63849513241074e-06	0.00315383576870929	0.996796406180386	4.20953877888752e-05	rs7121326	0.18486619775677	0	0.0036	rs4269937	0.2233
ENSG00000251532.1	2514	2.28823748610643e-09	0.734031611359275	5.39972077341311e-10	0.173121942855107	0.0928464429574089	rs35033501	0.99999660781611	0.0051	0.027	rs35033501	1
ENSG00000252743.1	21390	6.38326606618435e-10	0.168617889907618	3.10716922581413e-09	0.820767201671349	0.0106149046755366	rs1265095	0.172429103472289	0	0.0119	rs2844626	0.1946
ENSG00000253187.2	5250	1.96062077746369e-32	0.620010261125709	9.8179057816056e-33	0.3104036271343	0.0695861117399892	rs17156041	0.645725629052022	0.0015	0.0205	rs17156041	0.649
ENSG00000253552.7	5273	1.55912971035694e-32	0.493046095378919	1.47077293370053e-32	0.465062998913911	0.0418909057071748	rs17156041	0.666033768667863	0	0.0119	rs17156041	0.6755
ENSG00000254461.1	3206	0.00026950756769388	0.117391080378756	0.00199727071186289	0.869953184536404	0.0103889568052843	rs12785905	0.339846004058914	0	0.0112	rs12785905	0.3259
ENSG00000254855.1	3201	1.31313575167044e-05	0.00571970296801452	0.00227612378202693	0.991424115179976	0.000566926712464897	rs12785905	0.326103820894344	0	0.0032	rs484261	0.2938
ENSG00000254986.7	3134	2.61133266280254e-05	0.0121281208516499	0.00211980527219054	0.984525010103022	0.0012009504465096	rs12785905	0.309353061727888	0	0.0054	rs12785905	0.0423
ENSG00000255031.5	5168	3.09124385861503e-06	0.551692108038843	2.18657289661609e-06	0.390177995820002	0.058124618324399	rs145879664	0.506385236798569	3e-04	0.0151	rs66958567	0.598
ENSG00000255129.5	5733	5.2793147159795e-05	0.598390114520527	3.0719533770161e-05	0.348140770641344	0.0533856021571982	rs11606284	0.109323079837879	7e-04	0.0145	rs11606284	0.1058
ENSG00000255135.3	5452	3.69863892791197e-08	0.489404058227733	2.08812786738388e-08	0.276066637835687	0.234529246068911	rs11290954	0.0601364318942212	0.01	0.1039	rs11290954	0.0647
ENSG00000255153.1	7165	1.18554028853372e-62	0.529022937994287	9.59325785465602e-63	0.428036434176362	0.0429406278293581	rs10840603	0.0820869130295326	1e-04	0.0129	rs10840603	0.077
ENSG00000255236.2	5329	7.15765373240027e-41	0.230874421705209	2.32837017244185e-40	0.751011674873343	0.0181139034214513	rs11228501	0.825578803982414	1e-04	0.0154	rs11228501	0.8241
ENSG00000255306.1	5139	1.45106328955943e-05	0.00598131121538464	0.00240430224775603	0.991057539219769	0.000542336684193905	rs12785905	0.339974449490474	0	0.0017	rs1122731	0.2023
ENSG00000255320.1	3213	1.36932512537744e-17	5.93686303920811e-15	0.00230114063263016	0.997685380347108	1.3479020254972e-05	rs7925123	0.0686567085136931	0	0.0015	rs7925123	0.073
ENSG00000255326.1	4708	1.42554068068566e-08	0.188627587472928	6.04678670843661e-08	0.800099733857935	0.0112726039458621	rs11290954	0.048713116541712	0	0.0111	rs11290954	0.0485
ENSG00000255446.1	5093	0.000304629370832413	0.581523196522585	0.000198409989337556	0.378716116156959	0.0392576479602853	rs2277283	0.902520993548736	4e-04	0.0124	rs2277283	0.8778
ENSG00000255468.6	3215	1.23384961015503e-08	5.7091648132242e-06	0.00215647400775062	0.997825445813293	1.2358675647738e-05	rs7126018	0.0532015657327372	0	0.0014	rs7126018	0.1036
ENSG00000255517.6	3136	0.00130009624241529	0.603818981955764	0.000706527273829098	0.328074668079259	0.0660997264487323	rs12785905	0.332662645476334	0.0011	0.0216	rs12785905	0.3451
ENSG00000256166.1	14816	5.53448511129269e-10	0.141280532155309	3.31568357346868e-09	0.846392587579791	0.0123268763957665	rs1265095	0.312586173983148	0	0.0159	rs1265095	0.236
ENSG00000256574.6	5531	1.13841320715107e-12	0.0626143977761043	1.69736289061316e-11	0.933570695083139	0.00381490712264281	rs6602880	0.356270030525539	0	0.0102	rs6602880	0.4812
ENSG00000256612.7	5303	4.02937835855488e-18	0.469268702839287	4.28666355438154e-18	0.499201072591737	0.0315302245689729	rs2079811	0.997825899959703	2e-04	0.0125	rs2079811	0.9979
ENSG00000257002.1	4954	0.000327437044967171	0.625047041185118	0.000175554208236739	0.335077377675715	0.0393725898859634	rs2277283	0.911681123074294	1e-04	0.0083	rs2277283	0.8828
ENSG00000257135.5	7614	5.63422272020069e-13	0.52538109506437	4.5384196652645e-13	0.42314796792248	0.0514709370121332	rs113822101	0.0119979621132833	7e-04	0.0173	rs113822101	0.0133
ENSG00000257315.2	5552	5.7341612548588e-19	0.573446911430787	3.89183628783315e-19	0.389167137580871	0.0373859509883408	rs4245739	0.104810131187532	2e-04	0.0103	rs4245739	0.0996
ENSG00000258458.5	5603	0.274691227297382	0.128400029515319	0.396654145416334	0.185394788980953	0.0148598087900126	rs1242752	0.123873711801152	1e-04	0.0045	rs1242752	0.2396
ENSG00000258727.1	2249	0.57415626789788	0.236233509011203	0.121908435022798	0.0501410092720704	0.0175607787960483	rs111869888	0.0280233867772863	2e-04	0.0026	rs111869888	0.0359
ENSG00000259826.1	4832	2.13181092532486e-07	0.666466194873329	9.10733882340628e-08	0.284673080862508	0.0488604200096834	rs12701838	0.947434303077278	5e-04	0.0101	rs12701838	0.9271
ENSG00000260077.1	7348	2.52051899372998e-13	0.235033844918545	7.90387670645023e-13	0.736994259120857	0.0279718959595566	rs113822101	0.0137814743527134	0	0.0205	rs113822101	0.0155
ENSG00000260257.2	3980	0.00445803225544781	0.429195592961662	0.00522690003760962	0.503160127119055	0.0579593476262265	rs1007123	0.094700100347662	1e-04	0.0202	rs1007123	0.0905
ENSG00000260273.1	5155	2.96632285130817e-07	0.00767947289066118	3.83075540871996e-05	0.991738514902678	0.000543408020289162	rs6935782	0.097638863579276	0	0.0134	rs6935782	0.1059
ENSG00000260916.7	7826	0.00407081209712987	0.399627165459281	0.00563596460844709	0.553239046420143	0.0374270114149985	rs142449279	0.921017299009791	1e-04	0.0124	rs142449279	0.9125
ENSG00000260942.1	7550	7.99513724698754e-15	0.438088011638208	9.60103696456454e-15	0.526046309465225	0.0358656788965466	rs76832527	0.795841522640329	0	0.0101	rs76832527	0.7761
ENSG00000260947.1	6046	4.34154119191834e-06	0.00328962704826178	0.00130773402913293	0.990877989842546	0.00452030753886603	rs10124307	0.041032029353418	0	0.101	rs76892379	0.0314
ENSG00000261000.1	4451	1.03800144346639e-09	2.29283841242526e-06	0.000452221256325938	0.998909600653325	0.000635884213934588	rs6693843	0.129629951585571	1e-04	0.2374	rs6693843	0.2379
ENSG00000261068.2	5347	4.67798973864714e-15	0.585249795175489	3.04157526783123e-15	0.38048844178266	0.0342617630418408	rs9369290	0.238814029219528	0	0.0056	rs9369290	0.2625
ENSG00000261098.1	6190	6.00851298577455e-06	0.00197991087054362	0.00301883623639922	0.994759481822929	0.000235762557142879	rs1800057	0.399843042073971	0	0.005	rs630693	0.7973
ENSG00000261159.1	4600	2.15475954730369e-42	1.14075477694444e-17	1.88888934839729e-25	1	7.1543559855204e-19	rs6148064	0.224237676266411	0	0.0013	rs2933343	0.0701
ENSG00000261186.2	3492	8.39647187975332e-34	4.60078865044535e-20	1.82500708415294e-14	0.999999999999986	7.73392954763464e-17	rs6741316	0.998946055638602	0	0.0013	rs6741316	1
ENSG00000261456.5	2752	5.71375782453376e-08	0.743911198954761	1.51777936914332e-08	0.19755100487876	0.0585377238511056	rs34487581	0.047922317886435	0.0014	0.0143	rs34318754	0.0467
ENSG00000261625.1	5596	2.50299319018597e-99	2.48915030257817e-08	1.0055612636134e-91	0.999999973389408	1.71909616630474e-09	rs12795301	0.353774132301839	0	0.0097	rs12795301	0.3891
ENSG00000262003.1	6692	4.02041769658956e-17	0.0607684786847611	6.08441276628496e-16	0.919637355436437	0.0195941658787998	rs2740358	0.86786521688464	1e-04	0.0614	rs2740358	0.7355
ENSG00000262061.5	4580	2.69848778936871e-18	0.00407875524596472	6.58740152052854e-16	0.995683293209351	0.000237951544681521	rs2740358	0.855285718649131	0	0.0103	rs2740358	0.7181
ENSG00000262089.1	6509	9.61722199417254e-12	0.216878433962369	3.3852757308127e-11	0.763395425838606	0.0197261401555535	rs9898040	0.196133126963748	0	0.0161	rs9898040	0.1955
ENSG00000262133.1	6605	2.41979835751567e-16	0.365751710412697	4.0147965483623e-16	0.606807711599774	0.0274405779875304	rs2740358	0.843686519197243	1e-04	0.0149	rs2740358	0.6964
ENSG00000262228.2	6199	1.9146106351283e-17	0.0289392755556484	6.40879486754194e-16	0.968684819541459	0.00237590490289249	rs2740358	0.854821910816961	0	0.0144	rs2740358	0.7185
ENSG00000263528.7	4484	0.000162454506511492	0.358845441391673	0.000281041997894672	0.620773181065016	0.0199378810389044	rs823121	0.071199221705168	0	0.0057	rs823121	0.0661
ENSG00000263531.1	4421	7.68816521460064e-05	0.258035808071268	0.000207672183675988	0.696959808988659	0.0447198291042508	rs117487556	0.111485299119309	6e-04	0.0339	rs117487556	0.1062
ENSG00000263639.5	3134	4.08839640913576e-12	0.224867801609995	1.94240195404664e-12	0.106165991448689	0.668966206935285	rs6602880	0.331206094500635	0.4294	0.5608	rs6602880	0.441
ENSG00000264148.1	4655	0.000200250171719789	0.672096736988408	8.53306775437847e-05	0.286352846338465	0.0412648358238639	rs4795643	0.112517469685152	6e-04	0.0119	rs117487556	0.1023
ENSG00000264204.2	3071	4.22580496033591e-14	0.00232425470390013	1.81349099990681e-11	0.99744641730545	0.00022932797247421	rs6602880	0.342622067033491	0	0.0169	rs6602880	0.4636
ENSG00000264247.1	6759	6.11193951990057e-15	7.97086449166599e-13	0.00760916232106228	0.992346191090775	4.4646587359478e-05	rs12327049	0.749135665362734	0	0.0015	rs12327049	0.9669
ENSG00000264538.6	3997	2.6285131326497e-10	5.96703614721577e-10	0.30497099587059	0.692317571700423	0.00271143156943297	rs9899137	0.0394014334944474	0	0.0023	rs9899137	0.0402
ENSG00000264672.5	4277	0.0136427730624786	0.64094309875219	0.00589251472335866	0.276770017587947	0.0627515958740259	rs2189681	0.454517790039706	0.0015	0.0183	rs2189681	0.4345
ENSG00000264920.1	5072	1.06662821517125e-43	2.16821472519444e-05	4.91926792632912e-39	0.999976278668081	2.03918466521652e-06	rs138467395	1	0	0.0173	rs138467395	1
ENSG00000265791.1	4265	0.000172899294930801	0.580295940683035	0.000106051159621487	0.355872296768483	0.0635528120939301	rs4795643	0.11585430926221	0.0011	0.0205	rs34441237	0.1054
ENSG00000265798.6	4647	0.000140715663840116	0.472282052772066	0.000145798765571591	0.489304270241204	0.0381271625573176	rs4795643	0.12497418469486	3e-04	0.0152	rs34441237	0.1136
ENSG00000266412.5	3177	1.13190732335865e-11	0.622565637844722	4.59802789234096e-12	0.252773620641567	0.124660741497793	rs6602880	0.32658368477426	0.0044	0.032	rs6602880	0.438
